OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area,GEOID_Data
5029,06,071,007106,3,060710071063,Block Group 3,G5030,S,326755,0,+34.0284807,-117.3180355,0.024771721469687338,3.1896629152940304e-5,15000US060710071063
5030,06,071,007107,1,060710071071,Block Group 1,G5030,S,1003171,28404,+34.0447143,-117.3200631,0.066089396094531,0.00010071722802472762,15000US060710071071
5031,06,037,104201,3,060371042013,Block Group 3,G5030,S,338101,0,+34.2836834,-118.4193592,0.024708491728812516,3.310231778686927e-5,15000US060371042013
5032,06,037,920313,3,060379203133,Block Group 3,G5030,S,284932,0,+34.3657518,-118.5502522,0.028308956216323254,2.7923483503970744e-5,15000US060379203133
5033,06,037,920032,1,060379200321,Block Group 1,G5030,S,12317337,0,+34.4591734,-118.4642304,0.16723032531126847,0.001208430714136566,15000US060379200321
5034,06,037,117301,1,060371173011,Block Group 1,G5030,S,548771,0,+34.2463886,-118.4886838,0.030288031951368234,5.370475897547621e-5,15000US060371173011
5035,06,037,574700,1,060375747001,Block Group 1,G5030,S,420822,0,+33.7784357,-118.1186480,0.025611389108553793,4.096108914430453e-5,15000US060375747001
5036,06,037,910404,1,060379104041,Block Group 1,G5030,S,1212275,0,+34.5633504,-118.1276251,0.05156659389382609,0.00011908002962443693,15000US060379104041
5037,06,037,576402,1,060375764021,Block Group 1,G5030,S,132161,0,+33.7809960,-118.1744720,0.015987345363092525,1.2864386248312018e-5,15000US060375764021
5038,06,037,573002,1,060375730021,Block Group 1,G5030,S,162057,0,+33.7953001,-118.1915413,0.015950234640106205,1.577704392310892e-5,15000US060375730021
5039,06,037,400603,1,060374006031,Block Group 1,G5030,S,8851322,8979,+34.1546148,-117.9217301,0.19916092621804504,0.0008661636744297728,15000US060374006031
5040,06,037,296210,3,060372962103,Block Group 3,G5030,S,139274,0,+33.7450919,-118.2841374,0.018563111835105922,1.3551165801012564e-5,15000US060372962103
5041,06,073,008306,2,060730083062,Block Group 2,G5030,S,508090,0,+32.8428882,-117.2263389,0.03914650393004382,4.8937183496396676e-5,15000US060730083062
5042,06,037,650004,4,060376500044,Block Group 4,G5030,S,171596,0,+33.8748331,-118.3288150,0.018929154913480777,1.6720814306973328e-5,15000US060376500044
5043,06,037,572301,1,060375723011,Block Group 1,G5030,S,308499,0,+33.8219982,-118.2140478,0.024744392531579396,3.0043234731572613e-5,15000US060375723011
5044,06,037,576602,2,060375766022,Block Group 2,G5030,S,82283,0,+33.7660514,-118.1717875,0.011658421616081582,8.007904511316335e-6,15000US060375766022
5045,06,037,650401,5,060376504015,Block Group 5,G5030,S,257217,0,+33.8369265,-118.3312063,0.020435464001942287,2.5053428508700385e-5,15000US060376504015
5046,06,037,980028,1,060379800281,Block Group 1,G5030,S,17299747,2367417,+33.9421429,-118.4173296,0.26417143686199696,0.0019179001673539598,15000US060379800281
5047,06,037,542103,3,060375421033,Block Group 3,G5030,S,186979,0,+33.8977824,-118.1962355,0.01758212645593835,1.822480919905209e-5,15000US060375421033
5048,06,029,005201,5,060290052015,Block Group 5,G5030,S,3500095,1178,+35.7257758,-118.5451664,0.08930408571358309,0.000348784895013275,15000US060290052015
5049,06,029,005204,3,060290052043,Block Group 3,G5030,S,2006325,21435,+35.6076779,-118.4799662,0.07018062450474359,0.00020170515061931188,15000US060290052043
5050,06,071,008302,2,060710083022,Block Group 2,G5030,S,530712,0,+34.0339466,-117.1867288,0.029710753928652772,5.1809497561335135e-5,15000US060710083022
5051,06,071,008401,1,060710084011,Block Group 1,G5030,S,3846396,0,+34.0823193,-117.1529376,0.10007805752286582,0.000375706432303858,15000US060710084011
5052,06,071,008401,2,060710084012,Block Group 2,G5030,S,644636,0,+34.0754926,-117.1650137,0.04209490385495559,6.296141953854916e-5,15000US060710084012
5053,06,071,008401,3,060710084013,Block Group 3,G5030,S,1862827,0,+34.0723723,-117.1516257,0.07844838907373232,0.00018193494866524984,15000US060710084013
5054,06,071,008401,4,060710084014,Block Group 4,G5030,S,485461,0,+34.0718691,-117.1672277,0.033411068238679,4.7412643894472564e-5,15000US060710084014
5055,06,071,008401,5,060710084015,Block Group 5,G5030,S,887792,0,+34.0656150,-117.1665643,0.0493193328520117,8.67005936376647e-5,15000US060710084015
5056,06,029,005401,1,060290054011,Block Group 1,G5030,S,668295,0,+35.6480782,-117.6743049,0.032574394146266686,6.650915368900243e-5,15000US060290054011
5057,06,029,005401,2,060290054012,Block Group 2,G5030,S,1348385,0,+35.6480974,-117.6876588,0.05075913153936866,0.00013419244494735272,15000US060290054012
5058,06,029,005401,3,060290054013,Block Group 3,G5030,S,635188,0,+35.6407408,-117.6742801,0.03197300133843952,6.320866225687332e-5,15000US060290054013
5059,06,029,005401,4,060290054014,Block Group 4,G5030,S,1987923,0,+35.6433168,-117.6981565,0.07148073468989143,0.0001978278512233924,15000US060290054014
5060,06,029,005401,5,060290054015,Block Group 5,G5030,S,640265,0,+35.6407445,-117.6831444,0.03210163943937051,6.371403469750163e-5,15000US060290054015
5061,06,029,005402,1,060290054021,Block Group 1,G5030,S,1299199,315,+35.6298010,-117.6740575,0.04697179624739972,0.00012929984258668327,15000US060290054021
5062,06,029,005402,2,060290054022,Block Group 2,G5030,S,1311977,0,+35.6298312,-117.6832011,0.04718530714981114,0.00013053976424906832,15000US060290054022
5063,06,029,005402,3,060290054023,Block Group 3,G5030,S,2628187,0,+35.6298268,-117.6965775,0.06497355737476404,0.0002615010707429479,15000US060290054023
5064,06,029,005403,1,060290054031,Block Group 1,G5030,S,2623153,0,+35.6151691,-117.6967090,0.06494843728151559,0.00026095300980673097,15000US060290054031
5065,06,029,005403,2,060290054032,Block Group 2,G5030,S,1557435,0,+35.6123881,-117.6799203,0.057151241395091486,0.00015492945804339623,15000US060290054032
5066,06,029,005403,3,060290054033,Block Group 3,G5030,S,2551622,0,+35.6005922,-117.6793033,0.06482377916571574,0.0002537915937267478,15000US060290054033
5067,06,029,005403,4,060290054034,Block Group 4,G5030,S,2553556,0,+35.6006320,-117.6969581,0.06419171468273428,0.00025398392109109386,15000US060290054034
5068,06,071,009713,2,060710097132,Block Group 2,G5030,S,6085539,0,+34.5395712,-117.1642293,0.10248033640672995,0.0005976060978483313,15000US060710097132
5069,06,071,009713,3,060710097133,Block Group 3,G5030,S,3292414,0,+34.5101764,-117.1824472,0.07848753699596855,0.00032320669626475276,15000US060710097133
5070,06,071,009713,4,060710097134,Block Group 4,G5030,S,4487593,0,+34.5125791,-117.1657795,0.0952280369782708,0.00044054604718319316,15000US060710097134
5071,06,071,009714,1,060710097141,Block Group 1,G5030,S,4923104,0,+34.5432412,-117.1994098,0.09013682076463414,0.00048347491779775643,15000US060710097141
5072,06,037,239602,1,060372396021,Block Group 1,G5030,S,154165,0,+33.9695872,-118.2717162,0.015593705626540768,1.5038879767884068e-5,15000US060372396021
5073,06,037,541605,2,060375416052,Block Group 2,G5030,S,313864,0,+33.8997227,-118.2107952,0.023052996401774124,3.059289230723823e-5,15000US060375416052
5074,06,037,240700,3,060372407003,Block Group 3,G5030,S,284794,0,+33.9488480,-118.2586188,0.021465235552610686,2.7775114518753947e-5,15000US060372407003
5075,06,037,500202,2,060375002022,Block Group 2,G5030,S,609409,8049,+33.9503523,-118.0000701,0.03997712772340278,6.0219426301034065e-5,15000US060375002022
5076,06,037,240300,1,060372403001,Block Group 1,G5030,S,236496,0,+33.9575485,-118.2892794,0.0191238869997228,2.3066956536026302e-5,15000US060372403001
5077,06,037,535701,1,060375357011,Block Group 1,G5030,S,248146,0,+33.9596846,-118.1993279,0.019705006763191226,2.4203948159037746e-5,15000US060375357011
5078,06,037,601100,3,060376011003,Block Group 3,G5030,S,193882,0,+33.9508944,-118.3465312,0.017721788106172746,1.8909085329649008e-5,15000US060376011003
5079,06,037,276400,4,060372764004,Block Group 4,G5030,S,243112,0,+33.9614104,-118.4102203,0.024822326954122596,2.371326275842302e-5,15000US060372764004
5080,06,037,238100,3,060372381003,Block Group 3,G5030,S,248023,0,+33.9618064,-118.3144690,0.020506310424406368,2.4192447750364513e-5,15000US060372381003
5081,06,037,533901,4,060375339014,Block Group 4,G5030,S,114919,0,+33.9691718,-118.1569357,0.015410171289327788,1.1210348654364475e-5,15000US060375339014
5082,06,037,602504,1,060376025041,Block Group 1,G5030,S,160297,0,+33.9073685,-118.3373236,0.01587950235890515,1.56257264676892e-5,15000US060376025041
5083,06,037,501504,2,060375015042,Block Group 2,G5030,S,393908,0,+33.9810177,-118.0366808,0.030882067915342554,3.843047529569481e-5,15000US060375015042
5084,06,037,533106,1,060375331061,Block Group 1,G5030,S,54125,0,+33.9780830,-118.2201487,0.009192409745060874,5.280359916539529e-6,15000US060375331061
5085,06,037,237600,3,060372376003,Block Group 3,G5030,S,156624,0,+33.9785512,-118.2816767,0.01953611966967585,1.5280335291517484e-5,15000US060372376003
5086,06,037,532606,2,060375326062,Block Group 2,G5030,S,115749,0,+33.9832847,-118.2209062,0.01348798068213699,1.1293080908453582e-5,15000US060375326062
5087,06,037,232400,5,060372324005,Block Group 5,G5030,S,182850,0,+34.0018898,-118.3113692,0.01708705085320519,1.7843752107121965e-5,15000US060372324005
5088,06,037,602507,1,060376025071,Block Group 1,G5030,S,161793,0,+33.9037379,-118.3330043,0.015958810830562865,1.5770963863795117e-5,15000US060376025071
5089,06,037,602509,2,060376025092,Block Group 2,G5030,S,139047,0,+33.9107639,-118.3329860,0.01493122956772043,1.3554729638828722e-5,15000US060376025092
5090,06,029,005403,5,060290054035,Block Group 5,G5030,S,1052509,0,+35.6193007,-117.6776798,0.04994072846824593,0.00010470974957489158,15000US060290054035
5091,06,029,005404,1,060290054041,Block Group 1,G5030,S,5095240,45701,+35.6043775,-117.6480289,0.09329411245672323,0.0005113779852303893,15000US060290054041
5092,06,029,005404,2,060290054042,Block Group 2,G5030,S,1159467,0,+35.6224330,-117.6597730,0.055043909253862454,0.00011535492778359299,15000US060290054042
5093,06,029,005404,3,060290054043,Block Group 3,G5030,S,1949572,0,+35.6134575,-117.6613078,0.05802116922074304,0.00019394077283060862,15000US060290054043
5094,06,029,005404,4,060290054044,Block Group 4,G5030,S,2613730,0,+35.6007366,-117.6615333,0.06526976992671386,0.00025996936723974147,15000US060290054044
5095,06,029,005501,2,060290055012,Block Group 2,G5030,S,20098057,2579,+35.6278295,-117.7565697,0.22220828549291857,0.0019999453134534402,15000US060290055012
5096,06,029,005501,4,060290055014,Block Group 4,G5030,S,2604541,0,+35.6533659,-117.8127548,0.09681019946777768,0.00025922330594247046,15000US060290055014
5097,06,029,005501,5,060290055015,Block Group 5,G5030,S,96100109,517901,+35.7303975,-117.8597857,0.4419229141927905,0.009625547907422382,15000US060290055015
5098,06,037,571200,5,060375712005,Block Group 5,G5030,S,310412,0,+33.8378550,-118.1348917,0.024384248678605037,3.023469250422484e-5,15000US060375712005
5099,06,037,553100,2,060375531002,Block Group 2,G5030,S,163264,0,+33.8923742,-118.1115606,0.016991079574657553,1.591230127280721e-5,15000US060375531002
5100,06,037,542800,3,060375428003,Block Group 3,G5030,S,248414,0,+33.8979808,-118.2494689,0.020179565928035326,2.4212846391527125e-5,15000US060375428003
5101,06,037,550300,7,060375503007,Block Group 7,G5030,S,375999,47490,+33.9228508,-118.1072350,0.032029496724081126,4.128918436671797e-5,15000US060375503007
5102,06,037,602402,1,060376024021,Block Group 1,G5030,S,256213,0,+33.9150114,-118.3568142,0.023363998318893707,2.497794974780205e-5,15000US060376024021
5103,06,037,541700,2,060375417002,Block Group 2,G5030,S,196729,0,+33.9167111,-118.1992232,0.023830430761257917,1.917929624989381e-5,15000US060375417002
5104,06,037,620001,3,060376200013,Block Group 3,G5030,S,425508,0,+33.9283133,-118.4079430,0.0315683285299632,4.148841110256155e-5,15000US060376200013
5105,06,073,008307,3,060730083073,Block Group 3,G5030,S,606648,0,+32.8497895,-117.2079376,0.03513203327087371,5.8434652188156904e-5,15000US060730083073
5106,06,073,008310,1,060730083101,Block Group 1,G5030,S,1882087,0,+32.8325156,-117.2391334,0.06611355727809068,0.00018125490385147334,15000US060730083101
5107,06,071,007200,4,060710072004,Block Group 4,G5030,S,829217,0,+34.0713226,-117.2480765,0.03614457945366588,8.09854118064765e-5,15000US060710072004
5108,06,037,540101,4,060375401014,Block Group 4,G5030,S,343734,0,+33.9326585,-118.1957294,0.02496016843168037,3.351704998001349e-5,15000US060375401014
5109,06,037,930200,1,060379302001,Block Group 1,G5030,S,17861967,507,+34.3154945,-118.3600815,0.3175579266007314,0.0017494651779583232,15000US060379302001
5110,06,029,005501,1,060290055011,Block Group 1,G5030,S,6508846,0,+35.6454299,-117.7449924,0.12851233053897482,0.0006477427764434014,15000US060290055011
5111,06,083,002928,1,060830029281,Block Group 1,G5030,S,1142526,42349,+34.4095373,-119.8783388,0.051718352173998394,0.00011618151872638662,15000US060830029281
5112,06,029,005507,2,060290055072,Block Group 2,G5030,S,6589834,104459,+35.1269605,-117.9506888,0.11622780500682021,0.0006620103446066349,15000US060290055072
5113,06,083,002915,1,060830029151,Block Group 1,G5030,S,1326504,110396,+34.4169522,-119.8814677,0.055445828709007064,0.00014090274109245134,15000US060830029151
5114,06,083,001704,1,060830017041,Block Group 1,G5030,S,5852461,215834,+34.3882739,-119.4905106,0.16492190088872452,0.0005948591396727759,15000US060830017041
5115,06,083,001706,1,060830017061,Block Group 1,G5030,S,111925115,177944,+34.4413702,-119.5140917,0.5982879263025707,0.010996864158986168,15000US060830017061
5116,06,083,001706,3,060830017063,Block Group 3,G5030,S,1319693,1108,+34.4205525,-119.5722387,0.07363528842507516,0.00012952564231379296,15000US060830017063
5117,06,083,002303,5,060830023035,Block Group 5,G5030,S,108658,0,+34.9616393,-120.4470820,0.014438657359094102,1.0724023242972132e-5,15000US060830023035
5118,06,083,002502,3,060830025023,Block Group 3,G5030,S,160812095,2785666,+34.9027913,-120.5755101,0.7093914966093982,0.016138144475104726,15000US060830025023
5119,06,083,980100,1,060839801001,Block Group 1,G5030,S,506624315,272447817,+33.9511837,-120.0489534,2.542193885606311,0.0760262814582343,15000US060839801001
5120,06,083,990000,0,060839900000,Block Group 0,G5030,S,0,2405611972,+33.9075710,-119.9592834,9.538710882944871,0.23528850387023317,15000US060839900000
5121,06,083,000301,1,060830003011,Block Group 1,G5030,S,145645,0,+34.4283124,-119.7150730,0.01560740942265012,1.428386160964725e-5,15000US060830003011
5122,06,037,555002,1,060375550021,Block Group 1,G5030,S,333063,0,+33.8355753,-118.0842198,0.024713469064244552,3.244027240480847e-5,15000US060375550021
5123,06,037,543801,3,060375438013,Block Group 3,G5030,S,237024,0,+33.8335005,-118.2754159,0.019906192313829573,2.3085406894038025e-5,15000US060375438013
5124,06,037,217002,1,060372170021,Block Group 1,G5030,S,184952,0,+34.0522815,-118.3819018,0.016968447757478036,1.8059339550900612e-5,15000US060372170021
5125,06,037,217002,2,060372170022,Block Group 2,G5030,S,160408,0,+34.0514723,-118.3779667,0.016003931656366453,1.56627157643021e-5,15000US060372170022
5126,06,037,554801,2,060375548012,Block Group 2,G5030,S,619435,0,+33.8760597,-118.0853789,0.03732546250417057,6.036073779731472e-5,15000US060375548012
5127,06,037,604100,2,060376041002,Block Group 2,G5030,S,137301,0,+33.8831949,-118.3463127,0.015150093412159853,1.3380353934045159e-5,15000US060376041002
5128,06,037,620601,4,060376206014,Block Group 4,G5030,S,247801,0,+33.8709328,-118.3695561,0.020285052638392143,2.4145554364853725e-5,15000US060376206014
5129,06,037,543202,3,060375432023,Block Group 3,G5030,S,186876,5006,+33.8857849,-118.2265766,0.017328436559871353,1.870026664853183e-5,15000US060375432023
5130,06,001,444100,2,060014441002,Block Group 2,G5030,S,561239,60526,+37.5533564,-122.0352353,0.035073257678845296,6.339936430492284e-5,15000US060014441002
5131,06,001,444100,3,060014441003,Block Group 3,G5030,S,524092,0,+37.5454427,-122.0341516,0.03201614811279195,5.3433814857003035e-5,15000US060014441003
5132,06,001,444200,1,060014442001,Block Group 1,G5030,S,608146,0,+37.5413216,-122.0397869,0.031179895923103225,6.2000342586873e-5,15000US060014442001
5133,06,001,451602,3,060014516023,Block Group 3,G5030,S,754733,0,+37.6694086,-121.7744265,0.03869460739294841,7.707511480866055e-5,15000US060014516023
5134,06,001,451602,4,060014516024,Block Group 4,G5030,S,845229,0,+37.6627312,-121.7742408,0.03877518902400661,8.630934263359988e-5,15000US060014516024
5135,06,001,451701,1,060014517011,Block Group 1,G5030,S,531287,0,+37.6746420,-121.7891436,0.043744705016525214,5.426024541367149e-5,15000US060014517011
5136,06,001,451701,2,060014517012,Block Group 2,G5030,S,413488,0,+37.6702181,-121.7898015,0.02838407824734814,4.222687806022273e-5,15000US060014517012
5137,06,029,003813,1,060290038131,Block Group 1,G5030,S,7184019,62,+35.3608118,-119.1422863,0.1338085708643658,0.000712466507022611,15000US060290038131
5138,06,029,003809,2,060290038092,Block Group 2,G5030,S,5201400,0,+35.3689568,-119.1721446,0.09366245164392206,0.0005158838532610651,15000US060290038092
5139,06,029,003809,3,060290038093,Block Group 3,G5030,S,2602390,0,+35.3762394,-119.1544043,0.06459007653351866,0.0002581321560260794,15000US060290038093
5140,06,029,002808,2,060290028082,Block Group 2,G5030,S,880789,0,+35.3349371,-119.1012490,0.041364829446443145,8.73217516408277e-5,15000US060290028082
5141,06,029,002814,3,060290028143,Block Group 3,G5030,S,587636,0,+35.3358816,-119.0437864,0.030609071566317207,5.825921092567603e-5,15000US060290028143
5142,06,029,003124,4,060290031244,Block Group 4,G5030,S,2319314,0,+35.3116079,-119.0651597,0.07226105131700773,0.00022987305469950896,15000US060290031244
5143,06,029,003124,3,060290031243,Block Group 3,G5030,S,346213,0,+35.3046925,-119.0682235,0.036706585482348376,3.431125660273278e-5,15000US060290031243
5144,06,029,002820,3,060290028203,Block Group 3,G5030,S,702434,0,+35.3214830,-119.1233632,0.03338146669669717,6.962850050044056e-5,15000US060290028203
